index,Company,TypeName,Inches,ScreenResolution,cpu_brand,cpu_name,cpu_speed,Ram,Memory,gpu_brand,gpu_name,OpSys,Weight,Price
1182,Dell,Notebook,15.60,Full HD 1920x1080,Intel, Core i7 7500U ,2.7,8.0,256GB SSD,Nvidia, GeForce GT 940MX,linux,2.00,47686
1183,Acer,Notebook,15.60,1366x768,Intel, Celeron Dual Core N3350 ,2.0,4.0,500GB HDD,Intel, HD Graphics 500,windows,2.10,17742
1184,HP,Notebook,15.60,IPS Panel Full HD 1920x1080,Intel, Core i7 6700HQ ,2.6,6.0,1TB HDD,Nvidia, GeForce GTX 960M,windows,2.20,42571
1185,Asus,Gaming,15.60,IPS Panel Full HD 1920x1080,Intel, Core i7 6700HQ ,2.6,8.0,256GB SSD +  1TB HDD,Nvidia, GeForce GTX 960M,windows,2.60,48432
1186,Dell,2 in 1 Convertible,15.60,Full HD / Touchscreen 1920x1080,Intel, Core i7 7500U ,2.7,16.0,512GB SSD,Intel, HD Graphics 620,windows,2.10,62817
1187,Acer,Notebook,15.60,Full HD 1920x1080,Intel, Core i5 7200U ,2.5,4.0,256GB SSD,Nvidia, GeForce 940MX,windows,2.20,36816
1188,Dell,Ultrabook,13.30,Quad HD+ / Touchscreen 3200x1800,Intel, Core i5 6300U ,2.4,8.0,256GB SSD,Intel, HD Graphics 520,linux,1.20,58555
1189,Acer,Gaming,17.30,IPS Panel Full HD 1920x1080,Intel, Core i7 7700HQ ,2.8,16.0,256GB SSD +  1TB HDD,Nvidia, GeForce GTX 1070,windows,4.20,138475
1190,Lenovo,Gaming,15.60,IPS Panel Full HD 1920x1080,Intel, Core i5 7300HQ ,2.5,8.0,1TB HDD,Nvidia, GeForce GTX 1050,windows,2.40,43636
1191,Samsung,2 in 1 Convertible,12.30,IPS Panel Touchscreen 2400x1600,Samsung, Cortex A72&A53 ,2.0,4.0,32GB Flash Storage,ARM, Mali T860 MP4,other,1.20,35112
1192,HP,Notebook,15.60,1366x768,Intel, Core i5 7200U ,2.5,4.0,500GB HDD,Intel, HD Graphics 620,windows,1.90,25841
1193,Apple,Ultrabook,12.00,IPS Panel Retina Display 2304x1440,Intel, Core M ,1.1,8.0,256GB Flash Storage,Intel, HD Graphics 5300,mac,0.90,61965
1194,Dell,2 in 1 Convertible,13.30,IPS Panel Full HD / Touchscreen 1920x1080,Intel, Core i5 7200U ,2.5,8.0,256GB SSD,Intel, HD Graphics 620,windows,1.60,63883
1195,HP,Notebook,15.60,IPS Panel Full HD 1920x1080,Intel, Core i7 7700HQ ,2.8,12.0,128GB SSD +  1TB HDD,Nvidia, GeForce GTX 1050,windows,2.20,70703
1196,Lenovo,Notebook,15.60,1366x768,Intel, Core i3 6006U ,2.0,4.0,1TB HDD,AMD, Radeon R5 M430,N/A,1.90,19607
1197,Asus,Gaming,17.30,IPS Panel Full HD 1920x1080,Intel, Core i7 6700HQ ,2.6,16.0,512GB SSD +  1TB HDD,Nvidia, GeForce GTX 980M,windows,4.30,114552
1198,Acer,Notebook,15.60,1366x768,Intel, Celeron Dual Core N3350 ,2.0,4.0,1TB HDD,Intel, HD Graphics 500,linux,2.10,14492
1199,MSI,Gaming,17.30,Full HD 1920x1080,Intel, Core i7 7700HQ ,2.8,16.0,256GB SSD +  1TB HDD,Nvidia, GeForce GTX 1060,windows,2.40,109165
1200,Dell,Notebook,15.60,1366x768,Intel, Core i3 6006U ,2.0,4.0,128GB SSD,AMD, Radeon R7 M440,windows,2.30,26587
1201,Lenovo,Notebook,15.60,1366x768,Intel, Core i7 6500U ,2.5,8.0,500GB HDD,Nvidia, GeForce 920MX,N/A,2.20,33513
1203,Dell,Ultrabook,13.30,Quad HD+ / Touchscreen 3200x1800,Intel, Core i7 7500U ,2.7,16.0,512GB SSD,Intel, HD Graphics 620,windows,1.20,142790
1204,Asus,Gaming,15.60,Full HD 1920x1080,Intel, Core i7 6700HQ ,2.6,8.0,1TB HDD,Nvidia, GeForce GTX 1060,windows,2.20,62284
1205,Dell,Notebook,15.60,Full HD 1920x1080,Intel, Core i5 7200U ,2.5,8.0,256GB SSD,AMD, Radeon R7 M445,windows,2.40,47366
1206,HP,Notebook,15.60,1366x768,Intel, Core i5 7200U ,2.5,8.0,256GB SSD,Intel, HD Graphics 620,windows,1.90,30849
1207,Lenovo,Notebook,15.60,1366x768,AMD, E-Series 9000 ,2.2,4.0,500GB HDD,AMD, Radeon R2 Graphics,windows,2.20,15931
1208,Acer,Notebook,17.30,1600x900,Intel, Core i3 6006U ,2.0,8.0,1TB HDD,Nvidia, GeForce 940MX,windows,3.30,33513
1209,Asus,Gaming,15.60,Full HD 1920x1080,Intel, Core i7 7700HQ ,2.8,16.0,256GB SSD +  1TB HDD,Nvidia, GeForce GTX 1070,windows,2.20,130483
1210,Apple,Ultrabook,12.00,IPS Panel Retina Display 2304x1440,Intel, Core M ,1.2,8.0,512GB Flash Storage,Intel, HD Graphics 515,mac,0.90,68145
1211,Asus,Notebook,15.60,Full HD 1920x1080,Intel, Core i7 7700HQ ,2.8,16.0,128GB SSD +  1TB HDD,Nvidia, GeForce GTX 1060,windows,2.20,93187
1212,MSI,Gaming,17.30,IPS Panel Full HD 1920x1080,Intel, Core i7 6700HQ ,2.6,16.0,256GB SSD +  1TB HDD,Nvidia, GeForce GTX 1060,windows,2.40,103842
1213,Dell,2 in 1 Convertible,15.60,IPS Panel Full HD / Touchscreen 1920x1080,Intel, Core i5 7200U ,2.5,8.0,256GB SSD,Intel, HD Graphics 620,windows,2.20,53227
1214,Asus,Gaming,17.30,Full HD 1920x1080,Intel, Core i7 7700HQ ,2.8,16.0,256GB SSD +  1TB HDD,Nvidia, GeForce GTX 1060,windows,2.90,103843
1215,Acer,Netbook,11.60,1366x768,Intel, Celeron Dual Core 3205U ,1.5,2.0,32GB SSD,Intel, HD Graphics,other,1.30,9271
1216,Acer,Notebook,17.30,1600x900,Intel, Core i3 6006U ,2.0,4.0,1TB HDD,Nvidia, GeForce 940MX,windows,3.30,31861
1217,Lenovo,Notebook,17.30,1600x900,Intel, Core i5 7200U ,2.5,8.0,1TB HDD,Intel, HD Graphics 620,N/A,2.80,28718
1218,Lenovo,Gaming,15.60,IPS Panel Full HD 1920x1080,Intel, Core i7 6700HQ ,2.6,8.0,128GB SSD +  1TB HDD,Nvidia, GeForce GTX 960<U+039C>,windows,2.60,67772
1219,Acer,2 in 1 Convertible,14.00,IPS Panel Full HD / Touchscreen 1920x1080,Intel, Core i7 7Y75 ,1.3,8.0,256GB SSD,Intel, HD Graphics 615,windows,1.20,61219
1220,Lenovo,Notebook,15.60,IPS Panel Full HD 1920x1080,Intel, Core i7 6600U ,2.6,8.0,256GB SSD,Intel, HD Graphics 520,windows,2.30,81465
1221,MSI,Gaming,15.60,Full HD 1920x1080,Intel, Core i7 6700HQ ,2.6,8.0,128GB SSD +  1TB HDD,Nvidia, GeForce GTX 1060,windows,2.20,78647
1222,HP,Notebook,15.60,Full HD 1920x1080,AMD, A12-Series 9720P ,2.7,6.0,1TB HDD,AMD, Radeon 530,windows,2.10,28185
1223,Dell,Ultrabook,12.50,Full HD / Touchscreen 1920x1080,Intel, Core i5 6300U ,2.4,8.0,256GB SSD,Intel, HD Graphics 520,windows,1.30,91288
1224,Dell,2 in 1 Convertible,15.00,Full HD / Touchscreen 1920x1080,Intel, Core i3 7100U ,2.4,4.0,500GB HDD,Intel, HD Graphics 620,windows,2.10,27120
1225,Asus,Notebook,15.60,1366x768,Intel, Pentium Quad Core N3710 ,1.6,4.0,1TB HDD,Intel, HD Graphics 405,windows,2.70,16464
1226,Dell,Ultrabook,13.30,Quad HD+ / Touchscreen 3200x1800,Intel, Core i7 7500U ,2.7,8.0,256GB SSD,Intel, HD Graphics 620,windows,1.30,78695
1227,Dell,Notebook,15.60,1366x768,Intel, Core i5 7200U ,2.5,4.0,1TB HDD,Intel, HD Graphics 520,linux,2.20,27805
1228,Lenovo,Gaming,15.60,IPS Panel Full HD / Touchscreen 1920x1080,Intel, Core i7 6700HQ ,2.6,16.0,128GB SSD +  1TB HDD,Nvidia, GeForce GTX 960M,windows,2.60,54825
1229,MSI,Gaming,15.60,Full HD 1920x1080,Intel, Core i7 7700HQ ,2.8,8.0,128GB SSD +  1TB HDD,Nvidia, GeForce GTX 1050,windows,2.20,61219
1230,Lenovo,Netbook,12.50,IPS Panel Full HD / Touchscreen 1920x1080,Intel, Core i7 6500U ,2.5,16.0,512GB SSD,Intel, HD Graphics 520,windows,1.30,87912
1231,Razer,Gaming,14.00,Full HD 1920x1080,Intel, Core i7 7700HQ ,2.8,16.0,1TB SSD,Nvidia, GeForce GTX 1060,windows,2.00,186427
1232,Dell,Notebook,15.60,Touchscreen 1366x768,Intel, Core i3 7100U ,2.4,8.0,1TB HDD,Intel, HD Graphics 620,windows,2.30,24989
1233,MSI,Gaming,17.30,Full HD 1920x1080,Intel, Core i7 7700HQ ,2.8,16.0,256GB SSD +  1TB HDD,Nvidia, GeForce GTX 1060,windows,2.70,85141
1234,Apple,Ultrabook,11.60,1366x768,Intel, Core i5 ,1.6,4.0,256GB Flash Storage,Intel, HD Graphics 6000,mac,1.10,51096
1235,HP,Notebook,15.60,Full HD 1920x1080,Intel, Core i3 6006U ,2.0,4.0,1TB HDD,Intel, HD Graphics 520,windows,2.10,25468
1236,HP,Ultrabook,14.00,2560x1440,Intel, Core i7 6500U ,2.5,8.0,256GB SSD,Intel, HD Graphics 520,windows,1.50,117120
1237,Dell,Notebook,15.60,1366x768,Intel, Core i5 6200U ,2.3,4.0,500GB HDD,Intel, HD Graphics 520,windows,2.20,39267
1238,MSI,Gaming,15.60,Full HD 1920x1080,Intel, Core i7 6700HQ ,2.6,8.0,128GB SSD +  1TB HDD,Nvidia, GeForce GTX 960M,windows,2.30,62284
1239,Lenovo,Notebook,13.30,IPS Panel Full HD 1920x1080,Intel, Core i7 7500U ,2.7,16.0,512GB SSD,Intel, HD Graphics 620,windows,1.40,79867
1240,Lenovo,Notebook,15.60,Full HD 1920x1080,AMD, A12-Series 9720P ,3.6,6.0,256GB SSD,AMD, Radeon 530,windows,2.20,31839
1241,Asus,Ultrabook,13.30,Full HD 1920x1080,Intel, Core i7 6500U ,2.5,8.0,256GB SSD,Intel, HD Graphics 520,windows,1.50,68198
1242,Acer,Notebook,15.60,1366x768,Intel, Core i3 6006U ,2.0,4.0,500GB HDD,Intel, HD Graphics 520,linux,2.40,19277
1243,Dell,2 in 1 Convertible,17.30,Full HD / Touchscreen 1920x1080,Intel, Core i7 7500U ,2.7,16.0,512GB SSD,Nvidia, GeForce 940MX,windows,2.80,95851
1244,HP,Notebook,14.00,Full HD 1920x1080,Intel, Core i5 6200U ,2.3,4.0,256GB SSD,Intel, HD Graphics 520,windows,1.50,58607
1246,Dell,Notebook,14.00,1366x768,Intel, Core i5 7200U ,2.5,4.0,500GB HDD,Intel, HD Graphics 620,windows,1.60,46620
1247,Asus,Gaming,15.60,IPS Panel Full HD 1920x1080,Intel, Core i7 6700HQ ,2.6,16.0,256GB SSD +  1TB HDD,Nvidia, GeForce GTX 1070,windows,2.30,123876
1248,Lenovo,Notebook,15.60,IPS Panel Full HD 1920x1080,Intel, Core i5 7200U ,2.5,8.0,256GB SSD,Intel, HD Graphics 620,N/A,2.30,30529
1249,Dell,2 in 1 Convertible,13.30,Quad HD+ / Touchscreen 3200x1800,Intel, Core i5 7Y54 ,1.2,8.0,256GB SSD,Intel, HD Graphics 615,windows,1.20,96597
1250,Dell,Notebook,15.60,1366x768,Intel, Pentium Quad Core N3710 ,1.6,4.0,500GB HDD,Intel, HD Graphics,linux,2.20,17263
1251,HP,Notebook,15.60,1366x768,AMD, A6-Series 9220 ,2.5,4.0,500GB HDD,AMD, Radeon R4 Graphics,windows,1.90,21259
1252,Lenovo,Notebook,15.60,Full HD 1920x1080,Intel, Core i3 6100U ,2.3,6.0,128GB SSD,Nvidia, GeForce 920MX,windows,2.40,30316
1253,Lenovo,Notebook,14.00,IPS Panel Full HD 1920x1080,Intel, Core i5 6200U ,2.3,8.0,256GB SSD,Intel, HD Graphics 520,windows,1.90,57116
1254,Dell,Notebook,15.60,1366x768,Intel, Pentium Quad Core N3700 ,1.6,4.0,500GB HDD,Intel, HD Graphics,windows,2.20,23656
1255,Asus,Notebook,15.60,1366x768,Intel, Celeron Dual Core N3350 ,1.1,4.0,1TB HDD,Intel, HD Graphics 500,windows,2.00,18062
1256,Asus,Gaming,17.30,IPS Panel Full HD 1920x1080,Intel, Core i7 6700HQ ,2.6,16.0,128GB SSD +  1TB HDD,Nvidia, GeForce GTX 970M,windows,4.00,101232
1257,Dell,Notebook,15.60,1366x768,Intel, Core i3 6006U ,2.0,4.0,500GB HDD,Intel, HD Graphics 520,windows,2.30,26107
1258,Lenovo,Notebook,15.60,Full HD 1920x1080,Intel, Core i7 6500U ,2.5,8.0,1.0TB Hybrid,AMD, Radeon R5 M330,windows,2.30,47686
1259,MSI,Gaming,15.60,Full HD 1920x1080,Intel, Core i7 6700HQ ,2.6,8.0,128GB SSD +  1TB HDD,Nvidia, GeForce GTX 960M,windows,2.40,65481
1260,Lenovo,2 in 1 Convertible,14.00,Full HD / Touchscreen 1920x1080,Intel, Core i5 6200U ,2.3,4.0,128GB SSD,Intel, HD Graphics 520,windows,1.80,44383
1261,Asus,Ultrabook,13.30,IPS Panel Full HD 1920x1080,Intel, Core M 6Y30 ,0.9,8.0,512GB SSD,Intel, HD Graphics 515,windows,1.20,38841
1262,Dell,Notebook,15.60,1366x768,Intel, Core i3 7100U ,2.4,6.0,1TB HDD,Intel, HD Graphics 620,windows,2.30,24456
1263,Acer,Notebook,15.60,1366x768,Intel, Celeron Dual Core N3060 ,1.6,4.0,500GB HDD,Intel, HD Graphics 400,linux,2.40,15398
1264,Dell,Notebook,15.60,1366x768,Intel, Celeron Dual Core N3050 ,1.6,2.0,500GB HDD,Intel, HD Graphics,windows,2.20,20193
1265,Lenovo,Notebook,15.60,IPS Panel Full HD 1920x1080,Intel, Core i7 6700HQ ,2.6,8.0,1TB HDD,Nvidia, GeForce GTX 960M,windows,2.60,47899
1266,HP,Notebook,15.60,Full HD 1920x1080,AMD, A9-Series 9410 ,2.9,6.0,1.0TB Hybrid,AMD, Radeon R7 M440,windows,2.00,29303
1267,Dell,Notebook,15.60,1366x768,Intel, Core i7 7500U ,2.7,8.0,1TB HDD,AMD, Radeon R5 M430,linux,2.30,42943
1268,HP,Netbook,11.60,1366x768,Intel, Celeron Dual Core N3060 ,1.6,2.0,32GB Flash Storage,Intel, HD Graphics 400,windows,1.20,11136
1269,Asus,Notebook,15.60,1366x768,Intel, Core i7 6500U ,2.5,4.0,500GB HDD,Nvidia, GeForce 920M,windows,2.20,38379
1270,Lenovo,2 in 1 Convertible,14.00,IPS Panel Full HD / Touchscreen 1920x1080,Intel, Core i7 6500U ,2.5,4.0,128GB SSD,Intel, HD Graphics 520,windows,1.80,33993
1271,Lenovo,2 in 1 Convertible,13.30,IPS Panel Quad HD+ / Touchscreen 3200x1800,Intel, Core i7 6500U ,2.5,16.0,512GB SSD,Intel, HD Graphics 520,windows,1.30,79867
1272,Lenovo,Notebook,14.00,1366x768,Intel, Celeron Dual Core N3050 ,1.6,2.0,64GB Flash Storage,Intel, HD Graphics,windows,1.50,12201
1273,HP,Notebook,15.60,1366x768,Intel, Core i7 6500U ,2.5,6.0,1TB HDD,AMD, Radeon R5 M330,windows,2.20,40706
1274,Asus,Notebook,15.60,1366x768,Intel, Celeron Dual Core N3050 ,1.6,4.0,500GB HDD,Intel, HD Graphics,windows,2.20,19660
1275,Asus,Ultrabook,13.30,IPS Panel Full HD 1920x1080,Intel, Core M 6Y30 ,0.9,8.0,512GB SSD,Intel, HD Graphics 515,windows,1.20,38841
1276,Dell,Notebook,15.60,1366x768,Intel, Core i3 7100U ,2.4,6.0,1TB HDD,Intel, HD Graphics 620,windows,2.30,24456
1277,Acer,Notebook,15.60,1366x768,Intel, Celeron Dual Core N3060 ,1.6,4.0,500GB HDD,Intel, HD Graphics 400,linux,2.40,15398
1278,Dell,Notebook,15.60,1366x768,Intel, Celeron Dual Core N3050 ,1.6,2.0,500GB HDD,Intel, HD Graphics,windows,2.20,20193
1279,Lenovo,Notebook,15.60,IPS Panel Full HD 1920x1080,Intel, Core i7 6700HQ ,2.6,8.0,1TB HDD,Nvidia, GeForce GTX 960M,windows,2.60,47899
1280,HP,Notebook,15.60,Full HD 1920x1080,AMD, A9-Series 9410 ,2.9,6.0,1.0TB Hybrid,AMD, Radeon R7 M440,windows,2.00,29303
1281,Dell,Notebook,15.60,1366x768,Intel, Core i7 7500U ,2.7,8.0,1TB HDD,AMD, Radeon R5 M430,linux,2.30,42943
1282,HP,Netbook,11.60,1366x768,Intel, Celeron Dual Core N3060 ,1.6,2.0,32GB Flash Storage,Intel, HD Graphics 400,windows,1.20,11136
1283,Asus,Notebook,15.60,1366x768,Intel, Core i7 6500U ,2.5,4.0,500GB HDD,Nvidia, GeForce 920M,windows,2.20,38379
1284,Lenovo,2 in 1 Convertible,14.00,IPS Panel Full HD / Touchscreen 1920x1080,Intel, Core i7 6500U ,2.5,4.0,128GB SSD,Intel, HD Graphics 520,windows,1.80,33993
1285,Lenovo,2 in 1 Convertible,13.30,IPS Panel Quad HD+ / Touchscreen 3200x1800,Intel, Core i7 6500U ,2.5,16.0,512GB SSD,Intel, HD Graphics 520,windows,1.30,79867
1286,Lenovo,Notebook,14.00,1366x768,Intel, Celeron Dual Core N3050 ,1.6,2.0,64GB Flash Storage,Intel, HD Graphics,windows,1.50,12201
1287,HP,Notebook,15.60,1366x768,Intel, Core i7 6500U ,2.5,6.0,1TB HDD,AMD, Radeon R5 M330,windows,2.20,40706
1288,Asus,Notebook,15.60,1366x768,Intel, Celeron Dual Core N3050 ,1.6,4.0,500GB HDD,Intel, HD Graphics,windows,2.20,19660
1289,Asus,Ultrabook,13.30,IPS Panel Full HD 1920x1080,Intel, Core M 6Y30 ,0.9,8.0,512GB SSD,Intel, HD Graphics 515,windows,1.20,38841
1290,Dell,Notebook,15.60,1366x768,Intel, Core i3 7100U ,2.4,6.0,1TB HDD,Intel, HD Graphics 620,windows,2.30,24456
1291,Acer,Notebook,15.60,1366x768,Intel, Celeron Dual Core N3060 ,1.6,4.0,500GB HDD,Intel, HD Graphics 400,linux,2.40,15398
1292,Dell,Notebook,15.60,1366x768,Intel, Celeron Dual Core N3050 ,1.6,2.0,500GB HDD,Intel, HD Graphics,windows,2.20,20193
1293,Lenovo,Notebook,15.60,IPS Panel Full HD 1920x1080,Intel, Core i7 6700HQ ,2.6,8.0,1TB HDD,Nvidia, GeForce GTX 960M,windows,2.60,47899
1294,HP,Notebook,15.60,Full HD 1920x1080,AMD, A9-Series 9410 ,2.9,6.0,1.0TB Hybrid,AMD, Radeon R7 M440,windows,2.00,29303
1295,Dell,Notebook,15.60,1366x768,Intel, Core i7 7500U ,2.7,8.0,1TB HDD,AMD, Radeon R5 M430,linux,2.30,42943
1296,HP,Netbook,11.60,1366x768,Intel, Celeron Dual Core N3060 ,1.6,2.0,32GB Flash Storage,Intel, HD Graphics 400,windows,1.20,11136
1297,Asus,Notebook,15.60,1366x768,Intel, Core i7 6500U ,2.5,4.0,500GB HDD,Nvidia, GeForce 920M,windows,2.20,38379
1298,Lenovo,2 in 1 Convertible,14.00,IPS Panel Full HD / Touchscreen 1920x1080,Intel, Core i7 6500U ,2.5,4.0,128GB SSD,Intel, HD Graphics 520,windows,1.80,33993
1299,Lenovo,2 in 1 Convertible,13.30,IPS Panel Quad HD+ / Touchscreen 3200x1800,Intel, Core i7 6500U ,2.5,16.0,512GB SSD,Intel, HD Graphics 520,windows,1.30,79867
1300,Lenovo,Notebook,14.00,1366x768,Intel, Celeron Dual Core N3050 ,1.6,2.0,64GB Flash Storage,Intel, HD Graphics,windows,1.50,12201
1301,HP,Notebook,15.60,1366x768,Intel, Core i7 6500U ,2.5,6.0,1TB HDD,AMD, Radeon R5 M330,windows,2.20,40706
1302,Asus,Notebook,15.60,1366x768,Intel, Celeron Dual Core N3050 ,1.6,4.0,500GB HDD,Intel, HD Graphics,windows,2.20,19660
